datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2015-11-18 06:09:10,186,228,61,294,400,794,794
2015-11-18 06:09:11,190,229,61,294,400,794,794
2015-11-18 06:09:12,191,230,61,294,400,794,794
2015-11-18 06:09:13,195,231,61,294,400,794,794
2015-11-18 06:09:14,200,232,61,294,401,794,794
2015-11-18 06:09:15,201,233,61,294,401,794,794
2015-11-18 06:09:16,205,234,61,294,401,794,794
2015-11-18 06:09:17,207,235,61,294,402,794,794
2015-11-18 06:09:18,213,236,61,294,402,794,794
2015-11-18 06:09:19,216,237,61,294,402,794,794
2015-11-18 06:09:20,221,238,61,295,402,794,794
2015-11-18 06:09:21,224,239,61,295,403,794,794
2015-11-18 06:09:22,230,240,61,295,403,794,794
2015-11-18 06:09:23,236,241,61,295,403,794,794
2015-11-18 06:09:24,239,242,61,295,403,794,794
2015-11-18 06:09:25,241,243,61,295,404,794,794
2015-11-18 06:09:26,242,244,61,295,404,794,794
2015-11-18 06:09:27,247,245,61,295,404,794,794
2015-11-18 06:09:28,248,246,61,295,404,794,794
2015-11-18 06:09:29,249,247,61,295,405,794,794
2015-11-18 06:09:30,249,248,61,295,405,794,794
2015-11-18 06:09:31,255,249,61,295,405,794,794
2015-11-18 06:09:32,257,250,61,295,405,794,794
2015-11-18 06:09:33,258,251,61,295,405,794,794
2015-11-18 06:09:34,262,252,61,295,406,794,794
2015-11-18 06:09:35,264,253,61,296,406,794,794
2015-11-18 06:09:36,270,254,61,295,406,794,794
2015-11-18 06:09:37,276,255,61,296,406,794,794
2015-11-18 06:09:38,279,256,61,296,407,794,794
2015-11-18 06:09:39,285,257,61,296,407,794,794
2015-11-18 06:09:40,287,258,61,295,407,794,794
2015-11-18 06:09:41,294,259,61,296,407,794,794
2015-11-18 06:09:42,297,260,61,296,408,794,794
2015-11-18 06:09:43,300,261,61,296,408,794,794
2015-11-18 06:09:44,304,262,61,296,408,794,794
2015-11-18 06:09:45,309,263,61,296,408,794,794
2015-11-18 06:09:46,313,264,61,296,409,794,794
2015-11-18 06:09:47,316,265,61,296,409,794,794
2015-11-18 06:09:48,321,266,61,296,409,794,794
2015-11-18 06:09:49,322,267,61,296,409,794,794
2015-11-18 06:09:50,325,268,61,296,409,794,794
2015-11-18 06:09:51,330,270,61,296,409,794,794
2015-11-18 06:09:52,331,271,61,296,410,794,794
2015-11-18 06:09:53,337,272,61,296,410,794,794
2015-11-18 06:09:54,341,273,61,296,410,794,794
2015-11-18 06:09:55,345,274,61,296,410,794,794
2015-11-18 06:09:56,351,275,61,296,411,794,794
2015-11-18 06:09:57,353,276,61,296,411,794,794
2015-11-18 06:09:58,358,277,61,297,411,794,794
2015-11-18 06:09:59,362,278,61,297,412,794,794
2015-11-18 06:10:00,368,279,61,297,412,794,794
2015-11-18 06:10:01,374,280,61,297,412,794,794
2015-11-18 06:10:02,379,281,61,297,412,794,794
2015-11-18 06:10:03,380,282,61,297,412,794,794
2015-11-18 06:10:04,383,283,61,297,412,794,794
2015-11-18 06:10:05,387,284,61,297,412,794,794
2015-11-18 06:10:06,390,285,61,297,413,794,794
2015-11-18 06:10:07,396,286,61,297,413,794,794
2015-11-18 06:10:08,399,287,61,297,413,794,794
2015-11-18 06:10:09,404,288,61,297,414,794,794
2015-11-18 06:10:10,410,289,61,297,414,794,794
2015-11-18 06:10:11,413,290,61,297,414,794,794
2015-11-18 06:10:12,416,291,61,297,414,794,794
2015-11-18 06:10:13,421,292,61,297,415,794,794
