2015-07-25 23:37:58,147,time,thermocouple_index,thermocouple_temp
2015-07-25 23:49:40,840,702.693229914,0,350.473800
2015-07-25 23:49:41,032,702.885524035,1,461.787600
2015-07-25 23:49:41,512,703.36550498,0,350.270200
2015-07-25 23:49:41,704,703.557668924,0,350.517800
2015-07-25 23:49:41,960,703.813501835,1,461.577200
2015-07-25 23:49:42,600,704.453603029,1,461.318600
2015-07-25 23:49:43,656,705.509434938,0,350.744200
2015-07-25 23:49:44,328,706.181231022,1,461.048200
2015-07-25 23:49:44,872,706.725561857,1,461.259200
2015-07-25 23:49:45,512,707.36559701,1,461.501600
2015-07-25 23:49:45,992,707.845438004,1,461.739600
2015-07-25 23:49:46,344,708.197620869,1,461.954600
2015-07-25 23:49:46,728,708.581429005,1,462.197600
2015-07-25 23:49:46,792,708.645272017,0,351.002800
2015-07-25 23:49:46,824,708.677443981,1,462.412800
2015-07-25 23:49:47,560,709.413311005,1,462.666800
2015-07-25 23:49:47,976,709.829546928,1,462.921200
2015-07-25 23:49:48,424,710.277431965,1,463.179600
2015-07-25 23:49:49,224,711.077296019,0,351.213200
2015-07-25 23:49:49,224,711.077720881,1,463.529800
2015-07-25 23:49:49,832,711.685657024,1,463.756800
2015-07-25 23:49:50,376,712.229243994,1,464.026200
2015-07-25 23:49:51,144,712.997603893,1,464.243000
2015-07-25 23:49:51,656,713.509423971,0,351.424200
2015-07-25 23:49:51,848,713.701568842,1,464.484200
2015-07-25 23:49:52,808,714.66155386,1,464.731800
2015-07-25 23:49:53,640,715.493432999,0,351.650800
2015-07-25 23:49:53,928,715.781288862,1,464.984200
2015-07-25 23:49:54,568,716.421677828,1,465.189800
2015-07-25 23:49:54,792,716.645344019,1,465.395200
2015-07-25 23:49:55,624,717.477113008,1,465.643000
2015-07-25 23:49:56,392,718.245316029,1,465.911400
2015-07-25 23:49:56,424,718.277268887,0,351.904600
2015-07-25 23:49:57,160,719.013376951,1,466.183800
2015-07-25 23:49:58,728,720.581459999,1,466.394200
2015-07-25 23:49:58,792,720.645163059,0,352.163800
2015-07-25 23:49:59,432,721.285460949,1,466.605000
2015-07-25 23:50:00,008,721.861181974,1,466.847800
2015-07-25 23:50:01,960,723.813343048,0,352.406200
2015-07-25 23:50:01,961,723.814224958,1,467.090200
2015-07-25 23:50:03,336,725.189457893,2,861.492200
2015-07-25 23:50:03,976,725.829350948,0,352.632800
2015-07-25 23:50:03,976,725.829834938,1,467.316800
2015-07-25 23:50:04,200,726.053382874,0,352.417600
2015-07-25 23:50:04,201,726.053941965,1,467.101600
2015-07-25 23:50:05,128,726.981462955,1,467.312600
2015-07-25 23:50:05,160,727.013372898,0,352.628200
2015-07-25 23:50:06,376,728.229461908,1,467.571200
2015-07-25 23:50:07,176,729.029325962,0,352.871200
2015-07-25 23:50:07,176,729.029711008,1,467.781600
2015-07-25 23:50:07,880,729.733365059,2,861.696600
2015-07-25 23:50:07,976,729.82938385,1,468.028800
2015-07-25 23:50:08,872,730.725340843,0,353.086200
2015-07-25 23:50:09,160,731.013460875,1,468.283200
2015-07-25 23:50:10,312,732.165458918,1,468.498200
2015-07-25 23:50:11,048,732.901586056,1,468.736200
2015-07-25 23:50:11,208,733.06161499,0,353.296800
2015-07-25 23:50:12,008,733.861531019,1,468.947000
2015-07-25 23:50:13,960,735.813452005,0,353.539800
2015-07-25 23:50:14,792,736.645344019,1,469.205800
2015-07-25 23:50:15,656,737.509587049,0,353.750200
2015-07-25 23:50:17,224,739.077301979,1,469.427600
2015-07-25 23:50:18,024,739.877380848,1,469.654600
2015-07-25 23:50:18,472,740.325381994,0,353.988200
2015-07-25 23:50:18,568,740.421373844,1,469.858200
2015-07-25 23:50:19,240,741.093466997,1,470.075600
2015-07-25 23:50:19,624,741.477480888,1,470.306600
2015-07-25 23:50:20,040,741.89338088,0,354.203200
2015-07-25 23:50:20,840,742.693512917,1,470.533600
2015-07-25 23:50:21,704,743.557500839,0,354.430200
2015-07-25 23:50:22,408,744.261118889,1,470.744200
2015-07-25 23:50:23,656,745.50937891,1,470.986600
2015-07-25 23:50:23,688,745.541483879,0,354.640600
2015-07-25 23:50:23,880,745.733166933,0,354.425600
2015-07-25 23:50:23,880,745.733366013,1,470.771600
2015-07-25 23:50:24,136,745.989382982,0,354.640600
2015-07-25 23:50:24,840,746.693461895,1,470.991200
2015-07-25 23:50:24,904,746.757232904,1,470.787600
2015-07-25 23:50:25,704,747.557407856,0,354.867000
2015-07-25 23:50:26,280,748.133409977,0,354.636200
2015-07-25 23:50:26,344,748.197176933,1,471.062000
2015-07-25 23:50:26,440,748.293272972,0,354.867000
2015-07-25 23:50:27,240,749.09331584,1,471.316600
2015-07-25 23:50:28,424,750.27718091,0,355.094000
2015-07-25 23:50:28,456,750.309401989,1,471.591000
2015-07-25 23:50:29,704,751.557317019,1,471.801600
2015-07-25 23:50:30,184,752.037413836,0,355.368800
2015-07-25 23:50:31,688,753.541482925,1,472.072200
2015-07-25 23:50:32,104,753.957491875,0,355.595200
2015-07-25 23:50:34,504,756.357395887,0,355.817600
2015-07-25 23:50:34,504,756.357862949,1,472.314600
2015-07-25 23:50:34,792,756.645119905,1,472.083600
2015-07-25 23:50:35,848,757.701166868,1,471.817600
2015-07-25 23:50:36,136,757.989354849,0,356.074200
2015-07-25 23:50:36,200,758.053205013,1,471.591000
2015-07-25 23:50:36,360,758.213325977,1,471.364600
2015-07-25 23:50:36,616,758.469446898,1,471.154200
2015-07-25 23:50:36,744,758.597239971,1,470.938600
2015-07-25 23:50:37,000,758.853201866,1,470.728200
2015-07-25 23:50:37,160,759.013530016,1,470.501600
2015-07-25 23:50:37,352,759.205433846,1,470.274600
2015-07-25 23:50:37,448,759.301242828,1,470.048200
2015-07-25 23:50:37,608,759.461316824,1,469.778000
2015-07-25 23:50:37,768,759.621315002,1,469.519200
2015-07-25 23:50:37,864,759.717319965,1,469.292600
2015-07-25 23:50:37,992,759.84531188,1,469.082200
2015-07-25 23:50:38,056,759.909147024,0,356.279600
2015-07-25 23:50:38,184,760.037322044,1,468.715600
2015-07-25 23:50:38,280,760.13339591,1,468.489200
2015-07-25 23:50:38,344,760.197274923,1,468.262600
2015-07-25 23:50:38,536,760.389318943,1,467.996800
2015-07-25 23:50:38,600,760.453122854,1,467.770200
2015-07-25 23:50:38,664,760.517142057,1,467.543800
2015-07-25 23:50:38,760,760.613102913,1,467.268600
2015-07-25 23:50:38,824,760.6773839,1,467.042200
2015-07-25 23:50:38,952,760.805526018,1,466.783600
2015-07-25 23:50:39,016,760.869140863,1,466.557200
2015-07-25 23:50:39,080,760.933392048,1,466.330200
2015-07-25 23:50:39,176,761.029325008,1,466.060200
2015-07-25 23:50:39,272,761.125565052,1,465.837600
2015-07-25 23:50:39,368,761.221497059,1,465.542600
2015-07-25 23:50:39,432,761.285091877,1,465.306000
2015-07-25 23:50:39,496,761.349280834,1,465.085000
2015-07-25 23:50:39,560,761.413341045,1,464.789800
2015-07-25 23:50:39,656,761.509218931,1,464.584400
2015-07-25 23:50:39,720,761.573225975,0,356.500600
2015-07-25 23:50:39,752,761.605591059,1,464.289800
2015-07-25 23:50:39,816,761.669433832,1,463.994600
2015-07-25 23:50:39,912,761.765391827,1,463.724800
2015-07-25 23:50:39,976,761.829210043,1,463.422200
2015-07-25 23:50:40,040,761.893230915,1,463.195800
2015-07-25 23:50:40,136,761.989403009,1,462.829600
2015-07-25 23:50:40,200,762.053156853,1,462.451600
2015-07-25 23:50:40,264,762.117324829,1,462.149600
2015-07-25 23:50:40,328,762.181089878,1,461.922600
2015-07-25 23:50:40,392,762.245136023,1,461.664200
2015-07-25 23:50:40,488,762.341261864,1,461.362200
2015-07-25 23:50:40,552,762.405238867,1,461.135200
2015-07-25 23:50:40,616,762.469265938,1,460.849200
2015-07-25 23:50:40,680,762.533251047,1,460.547200
2015-07-25 23:50:40,744,762.597213984,1,460.320200
2015-07-25 23:50:40,808,762.661315918,1,460.093600
2015-07-25 23:50:40,904,762.757467031,0,356.711000
2015-07-25 23:50:40,936,762.789321899,1,459.752200
2015-07-25 23:50:41,000,762.853322983,1,459.525800
2015-07-25 23:50:41,064,762.917253971,1,459.299200
2015-07-25 23:50:41,128,762.981135845,1,459.052200
2015-07-25 23:50:41,192,763.045142889,1,458.825200
2015-07-25 23:50:41,320,763.173404932,1,458.598600
2015-07-25 23:50:41,384,763.237210989,1,458.356200
2015-07-25 23:50:41,448,763.301137924,1,458.129600
2015-07-25 23:50:41,512,763.365247011,1,457.902600
2015-07-25 23:50:41,704,763.557497025,1,457.653200
2015-07-25 23:50:41,800,763.653306961,1,457.350800
2015-07-25 23:50:41,896,763.749302864,1,457.108200
2015-07-25 23:50:41,992,763.845361948,1,456.881800
2015-07-25 23:50:42,088,763.941210985,1,456.666600
2015-07-25 23:50:42,184,764.037302971,1,456.439600
2015-07-25 23:50:42,248,764.101189852,1,456.213200
2015-07-25 23:50:42,312,764.165051937,1,455.922600
2015-07-25 23:50:42,408,764.261394024,1,455.695600
2015-07-25 23:50:42,504,764.357318878,1,455.469200
2015-07-25 23:50:42,600,764.453312874,1,455.215200
2015-07-25 23:50:42,696,764.549399853,1,454.988200
2015-07-25 23:50:42,760,764.613150835,1,454.761600
2015-07-25 23:50:42,856,764.709321976,1,454.530600
2015-07-25 23:50:42,984,764.837179899,1,454.228200
2015-07-25 23:50:43,144,764.99732089,1,453.962600
2015-07-25 23:50:43,304,765.157443047,1,453.731600
2015-07-25 23:50:43,400,765.253586054,1,453.504600
2015-07-25 23:50:43,560,765.413322926,1,453.282600
2015-07-25 23:50:43,688,765.541275024,0,356.958600
2015-07-25 23:50:43,752,765.605291843,1,453.056000
2015-07-25 23:50:43,880,765.733253956,1,452.781200
2015-07-25 23:50:44,072,765.925165892,1,452.554600
2015-07-25 23:50:44,328,766.181123972,1,452.300600
2015-07-25 23:50:44,520,766.373402834,1,452.057600
2015-07-25 23:50:44,616,766.469398975,1,451.831200
2015-07-25 23:50:44,776,766.629498005,1,451.577200
2015-07-25 23:50:44,968,766.821440935,1,451.350800
2015-07-25 23:50:45,032,766.88518095,1,451.107800
2015-07-25 23:50:45,128,766.981451988,1,450.881200
2015-07-25 23:50:45,224,767.07732296,1,450.574600
2015-07-25 23:50:45,352,767.205533028,1,450.347600
2015-07-25 23:50:45,416,767.269384861,1,450.121200
2015-07-25 23:50:45,576,767.429417849,1,449.867200
2015-07-25 23:50:45,896,767.749403,1,449.624200
2015-07-25 23:50:46,344,768.197324991,1,449.393200
2015-07-25 23:50:46,536,768.389444828,0,357.175200
2015-07-25 23:50:46,696,768.549546003,1,449.624200
2015-07-25 23:50:46,920,768.773299932,1,449.883000
2015-07-25 23:50:47,400,769.253026962,1,450.089200
2015-07-25 23:50:47,688,769.541395903,1,450.439200
2015-07-25 23:50:47,912,769.765477896,1,450.730200
2015-07-25 23:50:48,104,769.95752883,1,450.956800
2015-07-25 23:50:48,296,770.149324894,1,451.183200
2015-07-25 23:50:48,488,770.341315031,1,451.453600
2015-07-25 23:50:48,552,770.405207872,0,357.385400
2015-07-25 23:50:48,616,770.469115019,1,451.664200
2015-07-25 23:50:48,840,770.693475008,1,451.890600
2015-07-25 23:50:48,968,770.821400881,1,452.101600
2015-07-25 23:50:49,096,770.949375868,1,452.348800
2015-07-25 23:50:49,256,771.109308004,1,452.575200
2015-07-25 23:50:49,480,771.333382845,1,452.845200
2015-07-25 23:50:49,704,771.557389021,1,453.175200
2015-07-25 23:50:49,992,771.845316887,1,453.433600
2015-07-25 23:50:50,088,771.941316843,1,453.644600
2015-07-25 23:50:50,376,772.229403019,1,453.898600
2015-07-25 23:50:50,504,772.357251883,1,454.125200
2015-07-25 23:50:50,568,772.421140909,1,454.328800
2015-07-25 23:50:50,760,772.613397837,1,454.555800
2015-07-25 23:50:50,920,772.773510933,1,454.809800
2015-07-25 23:50:51,240,773.093458891,1,455.079600
2015-07-25 23:50:51,336,773.189322948,1,455.322600
2015-07-25 23:50:51,720,773.57354188,1,455.560600
2015-07-25 23:50:51,944,773.797330856,1,455.791800
2015-07-25 23:50:52,136,773.989392042,1,456.002600
2015-07-25 23:50:52,680,774.533324003,1,456.272600
2015-07-25 23:50:52,904,774.757598877,1,456.542600
2015-07-25 23:50:53,000,774.853428841,0,357.637800
2015-07-25 23:50:53,001,774.854217052,1,456.774200
2015-07-25 23:50:53,288,775.141536951,1,457.028200
2015-07-25 23:50:53,480,775.333401918,1,457.243200
2015-07-25 23:50:53,640,775.493295908,1,457.470200
2015-07-25 23:50:53,768,775.621400833,1,457.692200
2015-07-25 23:50:53,992,775.845172882,1,457.918600
2015-07-25 23:50:54,120,775.973502874,1,458.145600
2015-07-25 23:50:54,440,776.293437958,1,458.383600
2015-07-25 23:50:54,568,776.421399832,1,458.610200
2015-07-25 23:50:54,760,776.613447905,1,458.873000
2015-07-25 23:50:54,888,776.741317987,1,459.100000
2015-07-25 23:50:55,112,776.965138912,1,459.342800
2015-07-25 23:50:55,272,777.12508297,1,459.553000
2015-07-25 23:50:55,560,777.413262844,1,459.807600
2015-07-25 23:50:55,752,777.605259895,0,357.843000
2015-07-25 23:50:55,753,777.605922937,1,460.082000
2015-07-25 23:50:56,136,777.989263058,1,460.400200
2015-07-25 23:50:56,488,778.341238022,1,460.654600
2015-07-25 23:50:56,840,778.693502903,1,460.892600
2015-07-25 23:50:57,096,778.949229956,1,461.167200
2015-07-25 23:50:57,288,779.141238928,1,461.394200
2015-07-25 23:50:57,544,779.39726305,1,461.604600
2015-07-25 23:50:57,704,779.557354927,1,461.879200
2015-07-25 23:50:58,088,779.941257,1,462.106200
2015-07-25 23:50:58,184,780.037264824,0,358.050200
2015-07-25 23:50:58,504,780.357245922,1,462.360200
2015-07-25 23:50:58,696,780.549310923,1,462.591200
2015-07-25 23:50:58,920,780.773391962,1,462.834200
2015-07-25 23:50:59,336,781.189262867,1,463.076800
2015-07-25 23:50:59,720,781.573385,1,463.282600
2015-07-25 23:51:00,008,781.86105895,1,463.513800
2015-07-25 23:51:00,136,781.989255905,1,463.740800
2015-07-25 23:51:00,552,782.405455828,1,463.946600
2015-07-25 23:51:00,904,782.757174969,1,464.215800
2015-07-25 23:51:00,936,782.789280891,0,358.276600
2015-07-25 23:51:01,128,782.981397867,0,358.061600
2015-07-25 23:51:01,288,783.141257048,1,464.437200
2015-07-25 23:51:01,320,783.17334795,0,358.276600
2015-07-25 23:51:01,608,783.461267948,1,464.689600
2015-07-25 23:51:01,768,783.621464014,1,464.894800
2015-07-25 23:51:02,120,783.97326088,1,465.132000
2015-07-25 23:51:02,536,784.389447927,1,465.379600
2015-07-25 23:51:03,336,785.189230919,0,358.487200
2015-07-25 23:51:03,688,785.541235924,1,465.616200
2015-07-25 23:51:04,136,785.989264011,1,465.869000
2015-07-25 23:51:05,736,787.589141846,0,358.729600
2015-07-25 23:51:05,832,787.685122967,1,466.119600
2015-07-25 23:51:06,472,788.325386047,1,466.394200
2015-07-25 23:51:07,432,789.285524845,1,466.605000
2015-07-25 23:51:07,720,789.573412895,0,358.972600
2015-07-25 23:51:08,296,790.149096966,1,466.815600
2015-07-25 23:51:09,000,790.853342056,1,467.042200
2015-07-25 23:51:09,704,791.557343006,0,359.247200
2015-07-25 23:51:09,736,791.589342833,1,467.257200
2015-07-25 23:51:10,504,792.357264042,1,467.495600
2015-07-25 23:51:11,272,793.125249863,1,467.706200
2015-07-25 23:51:12,104,793.957417965,0,359.517200
2015-07-25 23:51:12,904,794.757395029,1,467.948600
2015-07-25 23:51:13,672,795.525253057,1,468.207800
2015-07-25 23:51:14,472,796.325168848,1,468.429600
2015-07-25 23:51:14,536,796.3892169,0,359.739600
2015-07-25 23:51:14,856,796.709178925,1,468.660800
2015-07-25 23:51:16,264,798.117352009,1,468.979200
2015-07-25 23:51:16,872,798.725225925,1,469.221800
2015-07-25 23:51:16,936,798.789096832,0,360.002800
2015-07-25 23:51:17,064,798.917346954,0,359.771600
2015-07-25 23:51:18,056,799.909225941,0,360.002800
2015-07-25 23:51:18,920,800.773526907,1,469.459600
2015-07-25 23:51:19,432,801.285343885,1,469.702600
2015-07-25 23:51:20,392,802.245266914,1,469.961200
2015-07-25 23:51:20,520,802.373453856,0,360.213200
2015-07-25 23:51:21,160,803.013257027,0,359.950200
2015-07-25 23:51:21,672,803.525375843,0,360.192600
2015-07-25 23:51:21,673,803.525974989,1,470.167200
2015-07-25 23:51:22,888,804.741263866,1,470.398800
2015-07-25 23:51:24,072,805.925268888,0,360.419600
2015-07-25 23:51:24,072,805.925835848,1,470.620600
2015-07-25 23:51:24,488,806.34125185,1,470.835600
2015-07-25 23:51:25,256,807.109210968,1,471.090200
2015-07-25 23:51:26,216,808.069298029,0,360.623200
2015-07-25 23:51:28,488,810.341150045,0,360.829200
2015-07-25 23:51:31,208,813.061202049,0,361.104200
2015-07-25 23:51:31,208,813.061807871,1,471.305200
2015-07-25 23:51:32,744,814.597275019,1,471.520200
2015-07-25 23:51:32,840,814.693312883,0,361.319200
2015-07-25 23:51:33,480,815.333287001,0,361.115600
2015-07-25 23:51:33,576,815.429293871,1,471.769600
2015-07-25 23:51:34,408,816.261132002,0,361.326200
2015-07-25 23:51:34,824,816.677275896,1,471.996600
2015-07-25 23:51:35,496,817.349045038,1,472.255200
2015-07-25 23:51:35,656,817.509443045,0,361.557200
2015-07-25 23:51:35,657,817.510273933,1,472.513800
2015-07-25 23:51:35,912,817.765291929,0,361.342200
2015-07-25 23:51:36,040,817.893203974,1,472.752200
2015-07-25 23:51:36,360,818.213393927,1,472.962600
2015-07-25 23:51:36,424,818.277144909,0,361.600600
2015-07-25 23:51:36,712,818.565287828,1,473.221200
2015-07-25 23:51:37,576,819.429283857,1,473.468200
2015-07-25 23:51:37,800,819.653290033,1,473.264600
2015-07-25 23:51:38,792,820.645190954,1,473.523600
2015-07-25 23:51:39,208,821.061177969,0,361.811600
2015-07-25 23:51:39,528,821.38120389,1,473.292200
2015-07-25 23:51:40,328,822.181308985,1,473.539600
2015-07-25 23:51:41,032,822.885287046,1,473.782000
2015-07-25 23:51:41,608,823.461283922,1,474.050800
2015-07-25 23:51:42,024,823.877197981,0,362.054200
2015-07-25 23:51:43,912,825.765279055,1,473.821200
2015-07-25 23:51:44,360,826.213289022,1,474.082000
2015-07-25 23:51:45,192,827.04519701,0,362.296600
2015-07-25 23:51:46,248,828.101172924,1,474.288000
2015-07-25 23:51:46,728,828.581208944,1,474.535800
2015-07-25 23:51:47,912,829.765238047,1,474.803600
2015-07-25 23:51:48,008,829.861351013,0,362.507200
2015-07-25 23:51:49,544,831.397129059,1,475.040600
2015-07-25 23:51:50,536,832.389283895,1,474.788000
2015-07-25 23:51:51,048,832.901397943,1,474.582600
2015-07-25 23:51:51,176,833.029206038,0,362.718200
2015-07-25 23:51:51,336,833.189199924,1,474.346000
2015-07-25 23:51:51,560,833.413207054,1,474.140200
2015-07-25 23:51:51,688,833.541369915,1,473.917200
2015-07-25 23:51:51,848,833.701207876,1,473.690600
2015-07-25 23:51:52,008,833.861214876,1,473.443600
2015-07-25 23:51:52,200,834.05320406,1,473.189200
2015-07-25 23:51:52,424,834.277205944,1,472.978600
2015-07-25 23:51:52,520,834.373538017,1,472.752200
2015-07-25 23:51:52,616,834.469195843,1,472.525200
2015-07-25 23:51:52,808,834.661206007,1,472.250600
2015-07-25 23:51:52,904,834.757339001,1,472.040200
2015-07-25 23:51:53,032,834.885372877,1,471.813600
2015-07-25 23:51:53,224,835.077210903,1,471.543200
2015-07-25 23:51:53,352,835.205427885,1,471.300600
2015-07-25 23:51:53,448,835.301362991,1,471.074200
2015-07-25 23:51:53,608,835.461057901,1,470.847200
2015-07-25 23:51:53,704,835.557333946,1,470.620600
2015-07-25 23:51:53,832,835.68520999,1,470.410200
2015-07-25 23:51:54,024,835.877209902,1,470.183200
2015-07-25 23:51:54,120,835.97347188,1,469.972600
2015-07-25 23:51:54,280,836.133401871,1,469.746200
2015-07-25 23:51:54,440,836.29339385,1,469.535200
2015-07-25 23:51:54,568,836.42137289,1,469.228600
2015-07-25 23:51:54,888,836.741492033,1,468.974600
2015-07-25 23:51:55,144,836.997066021,0,362.960600
2015-07-25 23:51:55,208,837.061193943,1,468.704200
2015-07-25 23:51:55,368,837.221150875,1,468.461600
2015-07-25 23:51:55,656,837.508955002,1,468.235200
2015-07-25 23:51:55,976,837.829352856,1,467.905200
2015-07-25 23:51:56,136,837.989217997,1,467.630600
2015-07-25 23:51:56,424,838.277153015,1,467.376800
2015-07-25 23:51:56,552,838.405249834,1,467.117600
2015-07-25 23:51:56,776,838.629150867,1,466.843200
2015-07-25 23:51:56,936,838.789173841,1,466.616600
2015-07-25 23:51:57,224,839.077324867,1,466.362200
2015-07-25 23:51:57,416,839.269230843,1,466.103600
2015-07-25 23:51:57,640,839.493234873,1,465.884600
2015-07-25 23:51:57,768,839.621230841,1,465.674200
2015-07-25 23:51:57,960,839.813233852,1,465.433200
2015-07-25 23:51:58,088,839.941270828,1,465.212200
2015-07-25 23:51:58,312,840.164968014,0,363.171200
2015-07-25 23:51:58,376,840.229078054,1,465.011400
2015-07-25 23:51:58,504,840.357231855,1,464.789800
2015-07-25 23:51:58,632,840.485227823,1,464.568800
2015-07-25 23:51:58,792,840.644901037,1,464.327800
2015-07-25 23:51:59,208,841.061118841,1,464.099800
2015-07-25 23:51:59,336,841.189146042,1,463.875800
2015-07-25 23:51:59,528,841.381134987,1,463.628600
2015-07-25 23:51:59,784,841.637233973,1,463.374200
2015-07-25 23:52:00,072,841.925140858,1,463.136200
2015-07-25 23:52:00,136,841.988976002,1,462.916600
2015-07-25 23:52:00,360,842.213150024,1,462.690200
2015-07-25 23:52:00,552,842.40533185,1,462.435600
2015-07-25 23:52:00,904,842.757338047,1,462.165600
2015-07-25 23:52:01,224,843.077088833,1,461.954600
2015-07-25 23:52:01,544,843.397152901,0,363.382200
2015-07-25 23:52:01,672,843.525148869,1,461.696200
2015-07-25 23:52:02,088,843.941289902,1,461.481200
2015-07-25 23:52:02,824,844.677150965,1,461.227200
2015-07-25 23:52:03,304,845.157011032,1,461.016200
2015-07-25 23:52:03,624,845.477010012,1,460.757600
2015-07-25 23:52:03,976,845.829149961,1,460.503600
2015-07-25 23:52:04,392,846.24514699,1,460.260600
2015-07-25 23:52:04,872,846.72544384,1,460.050200
2015-07-25 23:52:05,320,847.173300028,1,459.823600
2015-07-25 23:52:05,672,847.525251865,1,459.612600
2015-07-25 23:52:06,056,847.909142971,1,459.381600
2015-07-25 23:52:06,472,848.325131893,1,459.143600
2015-07-25 23:52:07,080,848.933302879,1,458.916600
2015-07-25 23:52:07,336,849.189285994,1,458.706200
2015-07-25 23:52:07,688,849.541153908,1,458.447600
2015-07-25 23:52:07,944,849.797261953,1,458.205200
2015-07-25 23:52:08,072,849.925145864,1,457.978200
2015-07-25 23:52:08,392,850.244896889,1,457.735600
2015-07-25 23:52:08,680,850.53332305,0,363.640600
2015-07-25 23:52:08,712,850.565306902,1,457.497600
2015-07-25 23:52:08,872,850.724956036,1,457.254600
2015-07-25 23:52:09,192,851.045130968,1,456.980200
2015-07-25 23:52:09,224,851.077143908,0,363.425600
2015-07-25 23:52:09,608,851.46113801,1,456.758000
2015-07-25 23:52:09,832,851.685225964,0,363.688800
2015-07-25 23:52:09,928,851.781147003,1,456.487800
2015-07-25 23:52:10,088,851.941113949,0,363.457600
2015-07-25 23:52:10,088,851.941735983,1,456.256600
2015-07-25 23:52:10,472,852.32514286,1,456.046200
2015-07-25 23:52:11,112,852.965291023,1,455.803200
2015-07-25 23:52:11,496,853.349139929,1,455.576600
2015-07-25 23:52:11,720,853.573257923,1,455.350200
2015-07-25 23:52:11,848,853.701218843,0,363.716200
2015-07-25 23:52:12,104,853.957233906,1,455.079600
2015-07-25 23:52:12,360,854.21309495,1,454.821200
2015-07-25 23:52:12,872,854.72524786,1,454.567000
2015-07-25 23:52:13,192,855.045155048,1,454.292200
2015-07-25 23:52:13,608,855.461150885,1,454.081600
2015-07-25 23:52:13,928,855.781147003,1,453.871200
2015-07-25 23:52:14,248,856.100950003,1,453.656200
2015-07-25 23:52:14,696,856.549227953,1,453.353600
2015-07-25 23:52:15,080,856.933238029,1,453.138400
2015-07-25 23:52:16,104,857.957337856,1,452.873200
2015-07-25 23:52:16,424,858.277168036,1,452.614200
2015-07-25 23:52:16,712,858.565150976,1,452.339600
2015-07-25 23:52:17,032,858.885234833,0,363.926600
2015-07-25 23:52:17,192,859.045233011,1,452.133600
2015-07-25 23:52:17,672,859.525274038,1,451.874600
2015-07-25 23:52:18,248,860.101289034,1,451.600200
2015-07-25 23:52:18,696,860.54921484,1,451.330200
2015-07-25 23:52:19,176,861.029233932,1,451.071200
2015-07-25 23:52:19,304,861.157233,1,451.274800
2015-07-25 23:52:19,880,861.733307838,1,451.011600
2015-07-25 23:52:20,744,862.597259045,1,450.785200
2015-07-25 23:52:21,768,863.62122798,0,364.153600
2015-07-25 23:52:22,280,864.13330698,1,450.563000
2015-07-25 23:52:22,664,864.517081022,1,450.347600
2015-07-25 23:52:23,528,865.381324053,1,450.077600
2015-07-25 23:52:24,296,866.149214983,1,449.835200
2015-07-25 23:52:25,480,867.333226919,1,449.592200
2015-07-25 23:52:25,928,867.781085968,1,449.317600
2015-07-25 23:52:26,632,868.485095978,1,449.063600
2015-07-25 23:52:27,016,868.869223833,1,448.793200
2015-07-25 23:52:27,432,869.285235882,1,448.550600
2015-07-25 23:52:27,880,869.73307991,1,448.280600
2015-07-25 23:52:28,264,870.117037058,1,448.033200
2015-07-25 23:52:28,680,870.533165932,1,447.769000
2015-07-25 23:52:29,160,871.013077974,1,447.505400
2015-07-25 23:52:29,576,871.429239035,1,447.252800
2015-07-25 23:52:30,407,872.260833979,1,446.989400
2015-07-25 23:52:30,536,872.38915205,0,364.364200
2015-07-25 23:52:30,984,872.837173939,1,446.752800
2015-07-25 23:52:31,208,873.060966015,1,446.515800
2015-07-25 23:52:31,848,873.701092005,1,446.279200
2015-07-25 23:52:32,712,874.565243006,1,446.015800
2015-07-25 23:52:33,608,875.461002827,1,445.789200
2015-07-25 23:52:34,824,876.677163839,1,445.514600
2015-07-25 23:52:35,592,877.445171833,1,445.260600
2015-07-25 23:52:35,816,877.669163942,1,445.045000
2015-07-25 23:52:36,264,878.117157936,1,444.818400
2015-07-25 23:52:36,776,878.629086018,1,444.580600
2015-07-25 23:52:37,832,879.685202837,1,444.321600
2015-07-25 23:52:38,600,880.453397989,1,444.079200
2015-07-25 23:52:39,176,881.029641867,1,443.793200
2015-07-25 23:52:39,848,881.701175928,1,443.582200
2015-07-25 23:52:40,968,882.82119298,1,443.323600
2015-07-25 23:52:41,576,883.42915988,1,443.085600
2015-07-25 23:52:42,344,884.197240829,1,442.870600
2015-07-25 23:52:43,080,884.933315992,1,442.659600
2015-07-25 23:52:43,976,885.829210997,1,442.449200
2015-07-25 23:52:45,928,887.78095603,1,442.238600
2015-07-25 23:52:46,984,888.837175846,1,442.011600
2015-07-25 23:52:49,096,890.949157,1,441.785200
2015-07-25 23:52:49,736,891.589226961,1,441.558600
2015-07-25 23:52:50,216,892.06921196,1,441.331600
2015-07-25 23:52:51,560,893.413162947,1,441.073200
2015-07-25 23:52:52,648,894.501206875,1,440.846600
2015-07-25 23:52:53,736,895.589313984,1,440.636200
2015-07-25 23:52:54,184,896.037236929,1,440.425200
2015-07-25 23:52:54,664,896.516913891,1,440.198600
2015-07-25 23:52:55,688,897.541034937,0,364.574600
2015-07-25 23:52:56,264,898.117122889,0,364.359400
2015-07-25 23:52:57,096,898.949296951,1,439.956200
2015-07-25 23:52:57,640,899.493029833,0,364.606600
2015-07-25 23:52:58,344,900.197223902,1,439.653600
